"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-09","14.54",,"0.00",,"0.0","0.0","34","38","29",,"  300","  290",,"23.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-10","10.29",,"0.00",,"0.0","0.0","33","38","26",,"  310","  310",,"21.9","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-11","4.92",,"0.00",,"0.0","0.0","31","35","26",,"  200","  200",,"13.0","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-12","8.95",,"0.42",,"0.0","0.0","41","50","35",,"  220","  220",,"19.9","25.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-13","5.59",,"0.00",,"0.0","0.0","40","44","34",,"  320","  310",,"14.1","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-14","8.28",,"0.00",,"0.0","0.0","39","43","34",,"  290","  290",,"23.0","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-15","18.57",,"0.01",,"0.2","0.0","29","35","18",,"  290","  270",,"35.1","45.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-16","9.62",,"0.00",,"0.0","0.0","20","26","16",,"  270","  270",,"21.0","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-17","4.92",,"0.72",,"0.1","0.0","30","37","26",,"  230","  230",,"13.0","16.1","    1","    1",,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-18","14.32",,"0.02",,"0.0","0.0","47","60","34",,"  310","  320",,"33.1","40.0","    1","    1","    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-19","9.17",,"0.00",,"0.0","0.0","31","34","25",,"  360","   10",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-20","4.70",,"0.00",,"0.0","0.0","27","34","20",,"  220","  350",,"10.1","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-21","6.71",,"0.00",,"0.0","0.0","33","45","27",,"  260","  210",,"10.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-22","10.07",,"0.00",,"0.0","0.0","40","53","30",,"  320","  320",,"25.9","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-23","8.50",,"0.00",,"0.0","0.0","40","46","32",,"  230","  210",,"13.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-24","8.05",,"0.39",,"0.0","0.0","41","47","38",,"  240","  240",,"14.1","19.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-25","4.92",,"0.00",,"0.0","0.0","43","50","32",,"  350","  350",,"15.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-26","6.71",,"0.00",,"0.0","0.0","39","50","32",,"  220","  220",,"18.1","23.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-27","14.32",,"0.03",,"0.0","0.0","55","64","45",,"  230","  210",,"28.0","36.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-28","8.50",,"0.00",,"0.0","0.0","44","46","31",,"  320","  310",,"17.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-29","9.84",,"0.19",,"0.0","0.0","38","46","30",,"  260","  260",,"19.9","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-30","16.33",,"0.00",,"0.0","0.0","38","42","32",,"  290","  280",,"29.1","36.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2016-12-31","12.97",,"0.00","    0","0.0","0.0","36","46","30","    0","  200","  210",,"19.9","36.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-01","8.72",,"0.00",,"0.0","0.0","45","51","33",,"  230","  220",,"21.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-02","9.17",,"0.40",,"0.0","0.0","39","43","32",,"   40","   40",,"18.1","25.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-03","9.84",,"0.32",,"0.0","0.0","43","48","41",,"   40","   50",,"16.1","28.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-04","14.32",,"0.01",,"0.0","0.0","47","54","35",,"  290","  270",,"25.9","35.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-05","9.62",,"0.02",,"0.9","0.0","33","35","28",,"  290","  290",,"23.9","30.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-06","9.40",,"0.06",,"1.0","2.0","30","32","26",,"  330","  310",,"15.0","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-07","12.97",,"0.14",,"3.0","2.0","24","26","20",,"  320","  320",,"19.9","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-08","14.76",,"0.00",,"0.0","2.0","20","24","15",,"  300","  270",,"28.0","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-09","7.38",,"0.00",,"0.0","2.0","19","23","12",,"  190","  200",,"14.1","19.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-10","7.61",,"0.00",,"0.0","1.2","24","42","14",,"  210","  190",,"21.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-11","8.28",,"0.37",,"0.0","0.0","44","54","40",,"  220","  230",,"25.9","35.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-12","14.99",,"0.05",,"0.0","0.0","56","67","49",,"  220","  230",,"23.9","32.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-13","12.97",,"0.00",,"0.0","0.0","53","61","35",,"  320","  320",,"23.9","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-14","4.03",,"0.01",,"0.0","0.0","35","36","30",,"   50","   10",,"13.0","16.1",,,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-15","8.05",,"0.00",,"0.0","0.0","35","41","31",,"  340","  350",,"13.0","19.0",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-16","4.70",,"0.00",,"0.0","0.0","34","42","26",,"  230","  210",,"10.1","16.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-17","3.13",,"0.15",,"0.0","0.0","40","45","38",,"  120","  100",,"10.1","18.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-18","6.93",,"0.22",,"0.0","0.0","44","49","41",,"  360","  360",,"14.1","19.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-19","6.04",,"0.00",,"0.0","0.0","46","49","37",,"  310","  350",,"15.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-20","1.34",,"0.16",,"0.0","0.0","38","43","32",,"   90","   90",,"8.1","8.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-21","3.36",,"0.00",,"0.0","0.0","44","47","42",,"  230","  240",,"10.1","12.1","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-22","8.05",,"0.17",,"0.0","0.0","47","50","45",,"   70","   70",,"21.0","30.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-23","22.37",,"0.60",,"0.0","0.0","43","46","38",,"   40","   50",,"36.9","51.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-24","17.45",,"0.17",,"0.0","0.0","40","46","37",,"  310","  340",,"25.1","34.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-25","10.51",,"0.00",,"0.0","0.0","46","54","41",,"  310","  320",,"23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-26","12.75",,"0.04",,"0.0","0.0","47","55","42",,"  280","  300",,"36.0","47.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-27","18.34",,"0.00",,"0.0","0.0","42","44","35",,"  270","  280",,"28.0","34.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-28","11.63",,"0.00","    0","0.0","0.0","37","41","31","    0","  250","  270",,"19.9","31.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-29","7.83",,"0.00",,"0.0","0.0","37","44","31",,"  290","  280",,"19.9","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-30","9.17",,"0.02",,"0.8","0.0","35","39","27",,"  310","  310",,"30.0","36.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-01-31","5.59",,"0.00",,"0.0","0.0","31","43","26",,"  250","  240",,"17.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-01","12.53",,"0.00",,"0.0","0.0","43","50","40",,"  280","  260",,"23.0","31.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-02","10.74",,"0.00",,"0.0","0.0","42","48","34",,"  260","  260",,"29.1","36.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-03","11.86",,"0.00",,"0.0","0.0","33","35","28",,"  300","  310",,"23.9","33.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-04","11.63",,"0.00",,"0.0","0.0","29","36","22",,"  340","  320",,"21.9","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-05","10.07",,"0.00",,"0.0","0.0","35","44","29",,"  240","  230",,"19.9","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-06","8.50",,"0.00",,"0.0","0.0","43","54","36",,"  270","  270",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-07","5.82",,"0.04",,"0.0","0.0","45","62","39",,"  210","  190",,"21.9","30.0","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-08","11.86",,"0.00",,"0.0","0.0","58","66","47",,"  210","  220",,"25.9","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-09","20.13",,"0.54",,"2.0","0.0","39","48","24",,"  320","  320",,"36.0","47.0","    1",,,"    1",,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-10","12.08",,"0.00",,"0.0","0.0","27","34","22",,"  260","  290",,"23.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-11","4.70",,"0.00",,"0.0","0.0","38","56","30",,"  230","  210",,"12.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-12","10.51",,"0.21",,"0.0","0.0","42","45","35",,"  300","  300",,"21.0","25.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-13","21.92",,"0.00",,"0.0","0.0","38","42","32",,"  320","  330",,"38.9","52.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-14","8.50",,"0.00",,"0.0","0.0","35","47","28",,"  220","  210",,"18.1","30.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-15","11.18",,"0.00",,"0.0","0.0","39","53","32",,"  310","  300",,"32.0","40.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-16","15.88",,"0.00",,"0.0","0.0","36","39","31",,"  310","  310",,"28.0","38.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-17","7.83",,"0.00",,"0.0","0.0","34","45","26",,"  260","  230",,"15.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-18","7.61",,"0.00",,"0.0","0.0","44","68","29",,"  230","  230",,"21.9","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-19","8.95",,"0.00",,"0.0","0.0","59","70","49",,"  280","  270",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-20","11.18",,"0.00",,"0.0","0.0","53","58","41",,"  350","  350",,"18.1","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-21","6.93",,"0.00","    0","0.0","0.0","44","52","34","    0","  190",,,"12.1",,,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-22","4.25",,"0.00",,"0.0","0.0","47","58","41",,"  220","  230",,"8.9","11.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-23","5.82",,"0.00",,"0.0","0.0","54","73","44",,"  210","  230",,"16.1","21.9","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-24","8.95",,"0.00",,"0.0","0.0","62","74","50",,"  180","  200",,"17.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-25","11.63",,"0.33",,"0.0","0.0","63","73","46",,"  290","  290",,"35.1","40.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-26","14.99",,"0.00",,"0.0","0.0","43","46","34",,"  300","  290",,"28.0","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-27","6.49",,"0.00",,"0.0","0.0","42","54","31",,"  200","  190",,"17.0","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-02-28","5.37",,"0.18",,"0.0","0.0","53","68","42",,"  180","  180",,"21.9","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-01","15.21",,"0.03",,"0.0","0.0","61","74","56",,"  230","  230",,"29.1","38.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-02","22.82",,"0.00",,"0.0","0.0","53","62","38",,"  270","  270",,"40.0","51.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-03","13.87",,"0.00",,"0.0","0.0","37","40","29",,"  280","  270",,"35.1","48.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-04","14.99",,"0.00",,"0.0","0.0","30","36","21",,"  320","  340",,"28.0","36.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-05","10.51",,"0.00",,"0.0","0.0","25","38","15",,"  340","  340",,"21.0","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-06","5.14",,"0.00",,"0.0","0.0","37","51","26",,"  210","  200",,"14.1","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-07","8.72",,"0.02",,"0.0","0.0","50","67","42",,"  230","  220",,"23.9","31.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-08","17.00",,"0.01",,"0.0","0.0","58","64","49",,"  270","  300",,"32.0","42.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-09","16.33",,"0.00",,"0.0","0.0","58","68","48",,"  250","  250",,"32.0","40.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-10","14.99",,"0.30",,"1.0","0.0","44","50","28",,"  290","  290",,"31.1","40.0","    1","    1",,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-11","17.00",,"0.00",,"0.0","0.0","27","32","20",,"  290","  280",,"31.1","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-12","11.63",,"0.00",,"0.0","0.0","28","33","23",,"  330","  330",,"23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-13","7.16",,"0.13",,"1.2","0.0","30","42","22",,"   30","   80",,"16.1","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-14","22.59",,"1.54",,"4.8","3.1","32","35","24",,"   20","   40",,"33.1","42.9","    1",,,"    1",,"    1",,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-15","17.90",,"0.00",,"0.0","2.0","25","31","21",,"  280","  280",,"25.1","38.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-16","15.66",,"0.00",,"0.0","2.0","31","39","24",,"  290","  290",,"28.0","40.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-17","8.28",,"0.00",,"0.0","2.0","35","45","27",,"  270","  290",,"18.1","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-18","9.62",,"0.01",,"0.0","0.0","40","42","36",,"   40","   30",,"21.9","30.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-19","12.97",,"0.00",,"0.0","0.0","41","50","35",,"   40","   40",,"21.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-20","8.28",,"0.00",,"0.0","0.0","43","54","34",,"  310","  290",,"15.0","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-21","7.61",,"0.02",,"0.0","0.0","49","59","42",,"  280","  310",,"17.0","21.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-22","18.12",,"0.00",,"0.0","0.0","45","53","27",,"  350","  340",,"32.0","42.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-23","9.17",,"0.00",,"0.0","0.0","33","45","24",,"  350","  350",,"16.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-24","10.96",,"0.00",,"0.0","0.0","43","58","32",,"  230","  200",,"25.1","33.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-25","10.29",,"0.02",,"0.0","0.0","57","77","44",,"   50","   50",,"21.9","31.1",,,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-26","12.30",,"0.00",,"0.0","0.0","45","45","41",,"   80","   80",,"18.1","23.9","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-27","5.14",,"0.09",,"0.0","0.0","47","62","42",,"  240","   80",,"12.1","14.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-28","7.16",,"0.45",,"0.0","0.0","52","54","48",,"   70","  360",,"16.1","23.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-29","13.42",,"0.00",,"0.0","0.0","52","62","45",,"  330","  330",,"21.9","27.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-30","7.38",,"0.11",,"0.0","0.0","46","52","37",,"   30","   10",,"19.9","23.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-03-31","12.08",,"1.53",,"0.0","0.0","43","50","39",,"   70","   70",,"23.0","28.0","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-01","13.42",,"0.00",,"0.0","0.0","45","53","39",,"  330","  320",,"23.9","28.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-02","9.84",,"0.00",,"0.0","0.0","50","63","41",,"  320","  340",,"19.9","28.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-03","7.38",,"0.23",,"0.0","0.0","54","68","43",,"  160","  180",,"19.9","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-04","12.08",,"0.17",,"0.0","0.0","63","75","53",,"  240","  160",,"21.9","27.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-05","9.40",,"0.00",,"0.0","0.0","64","69","50",,"  310","  340",,"19.9","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-06","14.99",,"1.53",,"0.0","0.0","50","59","46",,"  260","  220",,"32.0","38.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-07","19.01",,"0.00",,"0.0","0.0","48","51","42",,"  290","  290",,"29.1","38.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-08","13.20",,"0.00",,"0.0","0.0","47","60","39",,"  300","  320",,"23.9","35.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-09","6.71",,"0.00",,"0.0","0.0","54","69","37",,"  190","  220",,"15.0","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-10","8.50",,"0.00",,"0.0","0.0","61","80","46",,"  230","  230",,"23.0","29.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-11","7.61",,"0.00",,"0.0","0.0","68","82","54",,"  180","  210",,"13.0","18.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-12","8.50",,"0.00",,"0.0","0.0","68","77","55",,"  270","  270",,"19.9","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-13","10.74",,"0.00",,"0.0","0.0","60","66","48",,"  350","   10",,"18.1","23.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-14","5.37",,"0.00",,"0.0","0.0","58","69","49",,"  150","  150",,"16.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-15","4.70",,"0.00",,"0.0","0.0","56","66","46",,"  180","  200",,"17.0","23.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-16","12.97",,"0.00",,"0.0","0.0","70","87","57",,"  270","  280",,"29.1","36.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-17","7.83",,"0.06",,"0.0","0.0","70","72","60",,"  310","  330",,"18.1","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-18","8.72",,"0.00",,"0.0","0.0","62","69","47",,"  170","  350",,"18.1","25.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-19","8.28",,"0.00",,"0.0","0.0","53","63","45",,"  190","  190",,"16.1","21.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-20","5.37",,"0.06",,"0.0","0.0","62","77","54",,"  120","  120",,"17.0","21.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-21","7.61",,"0.31",,"0.0","0.0","57","63","52",,"   80","   90",,"15.0","19.9","    1",,"    1",,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-22","7.61",,"0.09",,"0.0","0.0","56","58","47",,"   10","  340",,"15.0","25.1","    1",,,,,,"    1",
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-23","6.93",,"0.00",,"0.0","0.0","54","66","46",,"  190","   20",,"16.1","19.9",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-24","9.62",,"0.02",,"0.0","0.0","54","60","49",,"   80","   90",,"18.1","25.1",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-25","16.55",,"0.60",,"0.0","0.0","54","57","52",,"   80","   50",,"23.0","33.1","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-26","7.16",,"0.04",,"0.0","0.0","58","65","56",,"   40","   40",,"21.9","28.0","    1",,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-27","5.37",,"0.00",,"0.0","0.0","67","81","60",,"  150","  150",,"14.1","17.0",,,,,,,,
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","2017-04-28","7.38",,"0.02",,"0.0","0.0","73","84","64",,"  270","  260",,"19.9","21.9","    1",,,,,,,
